0.0	0.0	0.0	0.0	0.0	0.27022487	0.0	0.0	0.0	0.0	0.3097689	0.1336208	0.044895757	0.24148972	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.06775717	0.0	0.0	0.0	0.0	0.30275398	0.0	0.0	0.0	0.0	0.2498081	0.0	0.0	0.0	0.37968075
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.787395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21260501	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33490267	0.66509736	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.32942942	0.0	0.0	0.0	0.0	0.48282963	0.0	0.0	0.0	0.0	0.0	0.18774094	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06698965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08560522	0.50465995	0.0	0.34274516	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23370239	0.20575418	0.0	0.0	0.2120431	0.0	0.0	0.0	0.0	0.34850034
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.022459012	0.0	0.2623551	0.0	0.0	0.0	0.0	0.0	0.0	0.10638065	0.0	0.0	0.0	0.5141704	0.0	0.0	0.09463482	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.64112395	0.0	0.0	0.35887602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.14875086	0.0	0.0	0.0	0.0	0.10717636	0.0	0.0	0.29698172	0.0	0.0	0.0	0.0	0.24581024	0.20128083
0.0	0.0	0.0	0.1032907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6254784	0.0	0.0	0.27123094	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.14349687	0.0	0.0	0.0	0.0	0.0	0.0679705	0.55617875	0.0	0.0	0.23235385	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.15105851	0.0	0.2087284	0.0	0.11978074	0.0	0.0	0.0	0.22460264	0.0	0.0	0.0	0.0	0.2958297	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5113189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48868105	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
