id,assigned_topic,topic_label,top_topic_prob
andong-0613,22,22_weaving song_song weaving_fairy_sound dragon,1.0
euiseong-0247,9,9_lullaby lullaby_lullaby_sleeping lullaby_lullaby sleeping,1.0
jinyang-0708,0,0_praise_sorrow_god_soul,0.0
jeongseon-1306,0,0_praise_sorrow_god_soul,0.0
namwon-0225,0,0_praise_sorrow_god_soul,0.0
daejeon-0509,0,0_praise_sorrow_god_soul,0.0
gw.goseong-0512,0,0_praise_sorrow_god_soul,0.0
uljin-0117,0,0_praise_sorrow_god_soul,0.0
yecheon-0522,0,0_praise_sorrow_god_soul,0.0
geumreung-0421,25,25_little wine_heaven_drink little_lord god,1.0
yanggu-0116,0,0_praise_sorrow_god_soul,0.0
yeongil-0343,15,15_pheasant_letter giyeok_mandarin ducks_giyeok,1.0
yeongwol-0320,0,0_praise_sorrow_god_soul,0.0
jeongseon-1409,0,0_praise_sorrow_god_soul,0.0
yeongwol-0201,0,0_praise_sorrow_god_soul,0.0
yecheon-0349,0,0_praise_sorrow_god_soul,0.0
jangheung-0524,0,0_praise_sorrow_god_soul,0.0
gimhae-0223,14,14_mandarin ducks_longing_mandarin_giyeok,0.60933805
cheongwon-0106,0,0_praise_sorrow_god_soul,0.0
muju-0109,0,0_praise_sorrow_god_soul,0.0
seonsan-0335,14,14_mandarin ducks_longing_mandarin_giyeok,1.0
seongju-0345,0,0_praise_sorrow_god_soul,0.0
yecheon-0946,0,0_praise_sorrow_god_soul,0.0
gw.goseong-0310,0,0_praise_sorrow_god_soul,0.0
cheolwon-0421,0,0_praise_sorrow_god_soul,0.0
cheongwon-0611,0,0_praise_sorrow_god_soul,0.0
mungyeong-0418,14,14_mandarin ducks_longing_mandarin_giyeok,1.0
yeongyang-0301,0,0_praise_sorrow_god_soul,0.0
hwacheon-0106,15,15_pheasant_letter giyeok_mandarin ducks_giyeok,0.56295776
iksan-0218,0,0_praise_sorrow_god_soul,0.0
geumreung-0524,0,0_praise_sorrow_god_soul,0.0
yanggu-0723,0,0_praise_sorrow_god_soul,0.0
jecheon-0312,0,0_praise_sorrow_god_soul,0.0
yanggu-0415,26,26_beautiful hay_mowed hay_hay_sheepfold,0.7840659
goesan-0410,14,14_mandarin ducks_longing_mandarin_giyeok,0.44228986
daegu-0341,0,0_praise_sorrow_god_soul,0.0
chilgok-0431,0,0_praise_sorrow_god_soul,0.0
seonsan-0326,0,0_praise_sorrow_god_soul,0.0
goesan-0123,0,0_praise_sorrow_god_soul,0.0
samcheok-1015,0,0_praise_sorrow_god_soul,0.0
cheolwon-1050,0,0_praise_sorrow_god_soul,0.0
okgu-0318,0,0_praise_sorrow_god_soul,0.0
sangju-1323,24,24_rice cake_rice fields_arirang arariyo_sangju,0.76803434
samcheok-1118,0,0_praise_sorrow_god_soul,0.0
geumsan-1111,0,0_praise_sorrow_god_soul,0.0
wonju-0112,0,0_praise_sorrow_god_soul,0.0
cheolwon-1216,0,0_praise_sorrow_god_soul,0.0
pyeongchang-1122,0,0_praise_sorrow_god_soul,0.0
uljin-0134,0,0_praise_sorrow_god_soul,0.0
sangju-1054,0,0_praise_sorrow_god_soul,0.0
jangheung-0511,15,15_pheasant_letter giyeok_mandarin ducks_giyeok,0.3518857
eumseong-0513,24,24_rice cake_rice fields_arirang arariyo_sangju,1.0
gochang-0752,0,0_praise_sorrow_god_soul,0.0
jinyang-0515,23,23_spindle_spinning_rooster_spin,1.0
yeongwol-0416,0,0_praise_sorrow_god_soul,0.0
seongju-0331,0,0_praise_sorrow_god_soul,0.0
chilgok-0460,0,0_praise_sorrow_god_soul,0.0
euiseong-0237,0,0_praise_sorrow_god_soul,0.0
andong-0611,0,0_praise_sorrow_god_soul,0.0
buyeo-0320,21,21_bark_shouts_trees_flee,1.0
gyeongju-0513,0,0_praise_sorrow_god_soul,0.0
namjeju-0413,23,23_spindle_spinning_rooster_spin,1.0
sangju-1110,15,15_pheasant_letter giyeok_mandarin ducks_giyeok,1.0
chilgok-0210,0,0_praise_sorrow_god_soul,0.0
wonju-0111,0,0_praise_sorrow_god_soul,0.0
