model,label,support,precision,recall,f1,confusion_rate,top_confused_with,top_confused_pct
Linear_SVM,et,20,0.0,0.0,0.0,1.0,ko,0.8
Linear_SVM,uk,52,0.0,0.0,0.0,1.0,ko,0.8462
Linear_SVM,cs,42,0.5278,0.4524,0.4872,0.5476,ko,0.5476
Linear_SVM,ko,96,0.4835,0.9167,0.6331,0.0833,cs,0.0729
Linear_SVM,nl,29,0.85,0.5862,0.6939,0.4138,ko,0.3793
