id,assigned_topic,topic_label,top_topic_prob
e000076720019,0,0_maiden_servant_willow_daughter,0.55106103
e000077690016,7,7_tree_sisters_leaves_daughter,0.3073699
e000078640008,0,0_maiden_servant_willow_daughter,0.40187156
e000080410027,3,3_sparrow_garden_bean_whistle,0.44609308
e000178260013,0,0_maiden_servant_willow_daughter,0.40877047
e000536610000,0,0_maiden_servant_willow_daughter,1.0
e000595320022,0,0_maiden_servant_willow_daughter,0.37575653
e000595340023,0,0_maiden_servant_willow_daughter,0.2555243
e000598870000,0,0_maiden_servant_willow_daughter,0.44594106
e000683680005,7,7_tree_sisters_leaves_daughter,0.37268642
ea00009830014,0,0_maiden_servant_willow_daughter,0.29748356
ea00009850016,1,1_anne_bride_wife_maiden,1.0
eks0100240000,0,0_maiden_servant_willow_daughter,0.44242752
era200101100001,7,7_tree_sisters_leaves_daughter,0.5092984
era200101140006,0,0_maiden_servant_willow_daughter,0.0
era200101370001,5,5_bride_sparrow_eggs_daughter,0.23856173
era200601230001,5,5_bride_sparrow_eggs_daughter,0.32606262
era200703640019,6,6_tail_went_head_goes,1.0
era200703650021,0,0_maiden_servant_willow_daughter,0.41597804
era200703750047,0,0_maiden_servant_willow_daughter,0.0
era201107500009,0,0_maiden_servant_willow_daughter,0.26716712
era201400340008,0,0_maiden_servant_willow_daughter,0.3119064
era201400450006,2,2_linen_yarn_cloth_silk,0.3991605
era201401710006,0,0_maiden_servant_willow_daughter,0.46972054
era201402110004,0,0_maiden_servant_willow_daughter,0.33787894
era201402730010,8,8_crooked_road_aunt_lady,0.3758617
era201708700000,3,3_sparrow_garden_bean_whistle,0.41845235
era202400960005,0,0_maiden_servant_willow_daughter,0.46047503
era202403130031,0,0_maiden_servant_willow_daughter,0.38114166
era202403280055,0,0_maiden_servant_willow_daughter,0.0
era202404730001,0,0_maiden_servant_willow_daughter,0.31071627
era202404840012,6,6_tail_went_head_goes,0.8626334
era202405030001,0,0_maiden_servant_willow_daughter,0.4711032
era202405050003,2,2_linen_yarn_cloth_silk,0.4297269
era202405410001,0,0_maiden_servant_willow_daughter,0.0
era202405420003,6,6_tail_went_head_goes,0.26109
era202500360003,0,0_maiden_servant_willow_daughter,0.48094302
era202502010005,6,6_tail_went_head_goes,0.55119586
era203102410002,0,0_maiden_servant_willow_daughter,0.3720374
era203500180003,0,0_maiden_servant_willow_daughter,0.46328652
era204101470006,0,0_maiden_servant_willow_daughter,0.29439694
era204104630003,0,0_maiden_servant_willow_daughter,0.27530667
era207100110013,3,3_sparrow_garden_bean_whistle,0.91938245
era207100190006,6,6_tail_went_head_goes,0.7140982
era207100210010,3,3_sparrow_garden_bean_whistle,0.68075204
era207100230006,6,6_tail_went_head_goes,0.78406864
era207100250013,7,7_tree_sisters_leaves_daughter,0.47620332
era207100250015,3,3_sparrow_garden_bean_whistle,0.900114
era207100350007,6,6_tail_went_head_goes,0.89532495
era207100370011,3,3_sparrow_garden_bean_whistle,0.5090185
era207100490009,6,6_tail_went_head_goes,0.84234756
era207100510016,3,3_sparrow_garden_bean_whistle,0.6579217
era207100650012,3,3_sparrow_garden_bean_whistle,0.80632186
era207100890013,3,3_sparrow_garden_bean_whistle,0.5970379
era207101030022,3,3_sparrow_garden_bean_whistle,0.6362478
era207101050008,3,3_sparrow_garden_bean_whistle,0.692643
era207101070015,3,3_sparrow_garden_bean_whistle,0.68075204
era207101110009,6,6_tail_went_head_goes,0.89532495
era207101130016,3,3_sparrow_garden_bean_whistle,0.900114
era207101130020,0,0_maiden_servant_willow_daughter,0.0
era207101250007,2,2_linen_yarn_cloth_silk,0.61920255
era207101250010,3,3_sparrow_garden_bean_whistle,0.5090185
era207101290023,3,3_sparrow_garden_bean_whistle,0.900114
era207101310005,6,6_tail_went_head_goes,0.89532495
era207101450007,6,6_tail_went_head_goes,1.0
era207101450010,0,0_maiden_servant_willow_daughter,0.0
era207101690005,3,3_sparrow_garden_bean_whistle,0.64202857
era207101770017,0,0_maiden_servant_willow_daughter,0.0
era207101790005,0,0_maiden_servant_willow_daughter,0.479652
era207101790006,3,3_sparrow_garden_bean_whistle,0.6654497
era207101870014,0,0_maiden_servant_willow_daughter,0.5107255
era207101950005,3,3_sparrow_garden_bean_whistle,0.6654497
era207102030007,7,7_tree_sisters_leaves_daughter,0.5466932
era207102050008,3,3_sparrow_garden_bean_whistle,0.5374492
era207102090008,6,6_tail_went_head_goes,0.89532495
era207102090010,3,3_sparrow_garden_bean_whistle,0.43187937
era207102220012,3,3_sparrow_garden_bean_whistle,0.8105477
era207102250000,0,0_maiden_servant_willow_daughter,0.3375094
era207102290006,3,3_sparrow_garden_bean_whistle,0.69853526
era207102310004,3,3_sparrow_garden_bean_whistle,0.69853526
era207102390007,6,6_tail_went_head_goes,0.89532495
era207102470012,0,0_maiden_servant_willow_daughter,0.0
era207102510004,6,6_tail_went_head_goes,0.7988319
era207102530011,3,3_sparrow_garden_bean_whistle,0.6578356
era207102650009,6,6_tail_went_head_goes,0.65218043
era207102770003,6,6_tail_went_head_goes,0.89532495
era207102790008,0,0_maiden_servant_willow_daughter,0.0
era207102790009,3,3_sparrow_garden_bean_whistle,0.8292919
era207102870011,3,3_sparrow_garden_bean_whistle,0.7599877
era207103010008,6,6_tail_went_head_goes,0.5267616
era207103110016,3,3_sparrow_garden_bean_whistle,0.6849107
era207103210010,3,3_sparrow_garden_bean_whistle,0.6675674
era207103270014,3,3_sparrow_garden_bean_whistle,0.69462126
era208305750007,1,1_anne_bride_wife_maiden,1.0
era208401570016,0,0_maiden_servant_willow_daughter,0.47000417
era208403920023,0,0_maiden_servant_willow_daughter,0.27967656
era212200320010,3,3_sparrow_garden_bean_whistle,0.37335554
