id,assigned_topic,topic_label,top_topic_prob
Erb_2018,0,0_praise_sorrow_god_soul,0.0
Erb_2020,0,0_praise_sorrow_god_soul,0.0
Erb_2022,0,0_praise_sorrow_god_soul,0.0
Erb_2023,0,0_praise_sorrow_god_soul,0.0
Erb_2024,0,0_praise_sorrow_god_soul,0.0
Erb_2025,0,0_praise_sorrow_god_soul,0.0
Erb_2026,26,26_beautiful hay_mowed hay_hay_sheepfold,1.0
Erb_2027,0,0_praise_sorrow_god_soul,0.0
Erb_2034,0,0_praise_sorrow_god_soul,0.0
Erb_2036,0,0_praise_sorrow_god_soul,0.0
Erb_2039,0,0_praise_sorrow_god_soul,0.0
Erb_2040,0,0_praise_sorrow_god_soul,0.0
Erb_2041,0,0_praise_sorrow_god_soul,0.0
Erb_2044,25,25_little wine_heaven_drink little_lord god,1.0
Erb_2048,0,0_praise_sorrow_god_soul,0.0
Erb_2049,0,0_praise_sorrow_god_soul,0.0
Erb_2051,0,0_praise_sorrow_god_soul,0.0
Erb_2052,0,0_praise_sorrow_god_soul,0.0
Erb_2054,0,0_praise_sorrow_god_soul,0.0
Erb_2055,0,0_praise_sorrow_god_soul,0.0
Erb_2056,21,21_bark_shouts_trees_flee,0.51307595
Erb_2057,0,0_praise_sorrow_god_soul,0.0
Erb_2058,0,0_praise_sorrow_god_soul,0.0
Erb_2059,0,0_praise_sorrow_god_soul,0.0
Erb_2060,0,0_praise_sorrow_god_soul,0.0
Erb_2061,25,25_little wine_heaven_drink little_lord god,1.0
Erb_2062,0,0_praise_sorrow_god_soul,0.0
Erb_2063,25,25_little wine_heaven_drink little_lord god,0.6967969
Erb_2065,0,0_praise_sorrow_god_soul,0.0
Erb_2067,0,0_praise_sorrow_god_soul,0.0
Erb_2068,0,0_praise_sorrow_god_soul,0.0
Erb_2069,0,0_praise_sorrow_god_soul,0.0
Erb_2070,0,0_praise_sorrow_god_soul,0.0
Erb_2072,0,0_praise_sorrow_god_soul,0.0
Erb_2074,0,0_praise_sorrow_god_soul,0.0
Erb_2075,18,18_want farmer_pepíček_praises_horses,1.0
Erb_2077,0,0_praise_sorrow_god_soul,0.0
Erb_2082,0,0_praise_sorrow_god_soul,0.0
Erb_2083,0,0_praise_sorrow_god_soul,0.0
Erb_2084,0,0_praise_sorrow_god_soul,0.0
Erb_2086,0,0_praise_sorrow_god_soul,0.0
Erb_2088,0,0_praise_sorrow_god_soul,0.0
Erb_2089,0,0_praise_sorrow_god_soul,0.0
Erb_2090,0,0_praise_sorrow_god_soul,0.0
Erb_2091,0,0_praise_sorrow_god_soul,0.0
Erb_2092,0,0_praise_sorrow_god_soul,0.0
Erb_2093,0,0_praise_sorrow_god_soul,0.0
Erb_2095,25,25_little wine_heaven_drink little_lord god,1.0
Erb_2097,0,0_praise_sorrow_god_soul,0.0
Erb_2099,25,25_little wine_heaven_drink little_lord god,0.7898011
Erb_2100,0,0_praise_sorrow_god_soul,0.0
Erb_2102,23,23_spindle_spinning_rooster_spin,0.584387
Erb_2104,25,25_little wine_heaven_drink little_lord god,1.0
Erb_2106,0,0_praise_sorrow_god_soul,0.0
Erb_2107,0,0_praise_sorrow_god_soul,0.0
Erb_2108,0,0_praise_sorrow_god_soul,0.0
Erb_2109,0,0_praise_sorrow_god_soul,0.0
Erb_2110,25,25_little wine_heaven_drink little_lord god,1.0
Erb_2112,0,0_praise_sorrow_god_soul,0.0
Erb_2113,0,0_praise_sorrow_god_soul,0.0
Erb_2114,0,0_praise_sorrow_god_soul,0.0
Erb_2116,0,0_praise_sorrow_god_soul,0.0
Erb_2117,0,0_praise_sorrow_god_soul,0.0
Erb_2119,0,0_praise_sorrow_god_soul,0.0
Erb_2120,0,0_praise_sorrow_god_soul,0.0
Erb_2121,0,0_praise_sorrow_god_soul,0.0
Erb_2124,18,18_want farmer_pepíček_praises_horses,1.0
Erb_2126,26,26_beautiful hay_mowed hay_hay_sheepfold,1.0
Erb_2127,26,26_beautiful hay_mowed hay_hay_sheepfold,1.0
Erb_2128,0,0_praise_sorrow_god_soul,0.0
Erb_2130,0,0_praise_sorrow_god_soul,0.0
Erb_2131,18,18_want farmer_pepíček_praises_horses,1.0
Erb_2134,0,0_praise_sorrow_god_soul,0.0
Erb_2135,0,0_praise_sorrow_god_soul,0.0
Erb_2137,0,0_praise_sorrow_god_soul,0.0
Erb_2138,0,0_praise_sorrow_god_soul,0.0
Erb_2141,0,0_praise_sorrow_god_soul,0.0
Erb_2143,0,0_praise_sorrow_god_soul,0.0
Erb_2145,18,18_want farmer_pepíček_praises_horses,1.0
Erb_2146,0,0_praise_sorrow_god_soul,0.0
Erb_2150,0,0_praise_sorrow_god_soul,0.0
Erb_2151,0,0_praise_sorrow_god_soul,0.0
Erb_2153,0,0_praise_sorrow_god_soul,0.0
Erb_2154,21,21_bark_shouts_trees_flee,1.0
Erb_2159,0,0_praise_sorrow_god_soul,0.0
Erb_2160,0,0_praise_sorrow_god_soul,0.0
Erb_2163,0,0_praise_sorrow_god_soul,0.0
Erb_2166,0,0_praise_sorrow_god_soul,0.0
Erb_2169,0,0_praise_sorrow_god_soul,0.0
Erb_2170,23,23_spindle_spinning_rooster_spin,1.0
Erb_2171,25,25_little wine_heaven_drink little_lord god,1.0
Erb_2175,0,0_praise_sorrow_god_soul,0.0
Erb_2177,0,0_praise_sorrow_god_soul,0.0
Erb_2180,0,0_praise_sorrow_god_soul,0.0
THB_40,0,0_praise_sorrow_god_soul,0.0
THB_100,0,0_praise_sorrow_god_soul,0.0
