id,assigned_topic,topic_label,top_topic_prob
Erb_1809,0,0_spirit_flowers_maiden_wind,0.0
Erb_1811,8,8_bride_wedding_maidens_marriage,1.0
Erb_1814,0,0_spirit_flowers_maiden_wind,0.0
Erb_1815,8,8_bride_wedding_maidens_marriage,0.7116368
Erb_1816,4,4_little birds_horses_horse_poor parish,1.0
Erb_1817,7,7_tended herd_servant_plow_shepherd,0.649061
Erb_1818,0,0_spirit_flowers_maiden_wind,0.0
Erb_1819,0,0_spirit_flowers_maiden_wind,0.0
Erb_1820,0,0_spirit_flowers_maiden_wind,0.0
Erb_1821,6,6_village_skirt_autumn_bread,1.0
Erb_1823,0,0_spirit_flowers_maiden_wind,0.0
Erb_1824,0,0_spirit_flowers_maiden_wind,0.0
Erb_1827,7,7_tended herd_servant_plow_shepherd,1.0
Erb_1828,0,0_spirit_flowers_maiden_wind,0.0
Erb_1829,0,0_spirit_flowers_maiden_wind,0.0
Erb_1831,0,0_spirit_flowers_maiden_wind,0.0
Erb_1833,0,0_spirit_flowers_maiden_wind,0.0
Erb_1834,7,7_tended herd_servant_plow_shepherd,1.0
Erb_1836,0,0_spirit_flowers_maiden_wind,0.0
Erb_1838,0,0_spirit_flowers_maiden_wind,0.0
Erb_1839,7,7_tended herd_servant_plow_shepherd,1.0
Erb_1840,8,8_bride_wedding_maidens_marriage,1.0
Erb_1843,0,0_spirit_flowers_maiden_wind,0.0
Erb_1844,0,0_spirit_flowers_maiden_wind,0.0
Erb_1848,0,0_spirit_flowers_maiden_wind,0.0
Erb_1858,8,8_bride_wedding_maidens_marriage,1.0
Erb_1860,0,0_spirit_flowers_maiden_wind,0.0
Erb_1861,0,0_spirit_flowers_maiden_wind,0.0
Erb_1864,0,0_spirit_flowers_maiden_wind,0.0
Erb_1865,0,0_spirit_flowers_maiden_wind,0.0
Erb_1866,0,0_spirit_flowers_maiden_wind,0.0
Erb_1867,0,0_spirit_flowers_maiden_wind,0.0
Erb_1868,3,3_servant_servants_piet_dip,0.6397774
Erb_1872,6,6_village_skirt_autumn_bread,1.0
Erb_1873,0,0_spirit_flowers_maiden_wind,0.0
Erb_1874,0,0_spirit_flowers_maiden_wind,0.0
Erb_1875,7,7_tended herd_servant_plow_shepherd,1.0
Erb_1876,0,0_spirit_flowers_maiden_wind,0.0
Erb_1877,0,0_spirit_flowers_maiden_wind,0.0
Erb_1878,0,0_spirit_flowers_maiden_wind,0.0
Erb_1879,8,8_bride_wedding_maidens_marriage,0.84646714
Erb_1882,0,0_spirit_flowers_maiden_wind,0.0
Erb_1883,0,0_spirit_flowers_maiden_wind,0.0
Erb_1884,0,0_spirit_flowers_maiden_wind,0.0
Erb_1887,0,0_spirit_flowers_maiden_wind,0.0
Erb_1890,0,0_spirit_flowers_maiden_wind,0.0
Erb_1893,7,7_tended herd_servant_plow_shepherd,1.0
Erb_1894,8,8_bride_wedding_maidens_marriage,1.0
Erb_1895,0,0_spirit_flowers_maiden_wind,0.0
Erb_1896,6,6_village_skirt_autumn_bread,1.0
Erb_1897,0,0_spirit_flowers_maiden_wind,0.0
Erb_1898,0,0_spirit_flowers_maiden_wind,0.0
Erb_1905,5,5_hwanghae_flowers_river_bloom flowers,1.0
Erb_1907,5,5_hwanghae_flowers_river_bloom flowers,1.0
Erb_1909,3,3_servant_servants_piet_dip,1.0
Erb_1910,6,6_village_skirt_autumn_bread,1.0
Erb_1915,0,0_spirit_flowers_maiden_wind,0.0
Erb_1917,0,0_spirit_flowers_maiden_wind,0.0
Erb_1918,0,0_spirit_flowers_maiden_wind,0.0
Erb_1924,8,8_bride_wedding_maidens_marriage,1.0
Erb_1928,6,6_village_skirt_autumn_bread,0.67309827
Erb_1929,0,0_spirit_flowers_maiden_wind,0.0
Erb_1930,0,0_spirit_flowers_maiden_wind,0.0
Erb_1931,0,0_spirit_flowers_maiden_wind,0.0
Erb_1932,0,0_spirit_flowers_maiden_wind,0.0
Erb_1934,7,7_tended herd_servant_plow_shepherd,0.5510167
Erb_1940,0,0_spirit_flowers_maiden_wind,0.0
Erb_1942,0,0_spirit_flowers_maiden_wind,0.0
Erb_1943,0,0_spirit_flowers_maiden_wind,0.0
Erb_1944,8,8_bride_wedding_maidens_marriage,1.0
Erb_1945,8,8_bride_wedding_maidens_marriage,1.0
Erb_1946,7,7_tended herd_servant_plow_shepherd,0.88619095
Erb_1948,7,7_tended herd_servant_plow_shepherd,0.61054766
Erb_1950,7,7_tended herd_servant_plow_shepherd,1.0
Erb_1951,0,0_spirit_flowers_maiden_wind,0.0
Erb_1952,5,5_hwanghae_flowers_river_bloom flowers,0.4910008
Erb_1955,0,0_spirit_flowers_maiden_wind,0.0
Erb_1957,8,8_bride_wedding_maidens_marriage,1.0
Erb_1958,8,8_bride_wedding_maidens_marriage,1.0
Erb_1959,6,6_village_skirt_autumn_bread,0.5239693
Erb_1967,0,0_spirit_flowers_maiden_wind,0.0
Erb_1968,0,0_spirit_flowers_maiden_wind,0.0
Erb_1969,6,6_village_skirt_autumn_bread,1.0
Erb_1970,6,6_village_skirt_autumn_bread,1.0
Erb_1972,0,0_spirit_flowers_maiden_wind,0.0
Erb_1973,0,0_spirit_flowers_maiden_wind,0.0
Erb_1974,0,0_spirit_flowers_maiden_wind,0.0
Erb_1978,0,0_spirit_flowers_maiden_wind,0.0
Erb_1979,0,0_spirit_flowers_maiden_wind,0.0
Erb_1980,8,8_bride_wedding_maidens_marriage,1.0
Erb_1981,6,6_village_skirt_autumn_bread,1.0
Erb_1982,6,6_village_skirt_autumn_bread,1.0
Erb_1984,7,7_tended herd_servant_plow_shepherd,1.0
Erb_1987,6,6_village_skirt_autumn_bread,0.7389805
Erb_1988,7,7_tended herd_servant_plow_shepherd,1.0
Erb_1989,0,0_spirit_flowers_maiden_wind,0.0
Erb_1991,0,0_spirit_flowers_maiden_wind,0.0
Erb_1992,0,0_spirit_flowers_maiden_wind,0.0
Erb_1993,0,0_spirit_flowers_maiden_wind,0.0
Erb_1994,0,0_spirit_flowers_maiden_wind,0.0
Erb_1995,0,0_spirit_flowers_maiden_wind,0.0
Erb_1997,7,7_tended herd_servant_plow_shepherd,1.0
Erb_1999,7,7_tended herd_servant_plow_shepherd,0.6731621
Erb_2003,7,7_tended herd_servant_plow_shepherd,1.0
Erb_2004,7,7_tended herd_servant_plow_shepherd,0.5927983
Erb_2005,0,0_spirit_flowers_maiden_wind,0.0
Erb_2009,0,0_spirit_flowers_maiden_wind,0.0
Erb_2013,8,8_bride_wedding_maidens_marriage,1.0
Erb_2016,0,0_spirit_flowers_maiden_wind,0.0
Erb_2017,0,0_spirit_flowers_maiden_wind,0.0
Erb_2018,8,8_bride_wedding_maidens_marriage,1.0
Erb_2020,6,6_village_skirt_autumn_bread,1.0
Erb_2022,0,0_spirit_flowers_maiden_wind,0.0
Erb_2023,0,0_spirit_flowers_maiden_wind,0.0
Erb_2024,0,0_spirit_flowers_maiden_wind,0.0
Erb_2025,0,0_spirit_flowers_maiden_wind,0.0
Erb_2026,0,0_spirit_flowers_maiden_wind,0.0
Erb_2027,8,8_bride_wedding_maidens_marriage,0.886093
Erb_2034,0,0_spirit_flowers_maiden_wind,0.0
Erb_2036,8,8_bride_wedding_maidens_marriage,1.0
