model,label,support,precision,recall,f1,confusion_rate,top_confused_with,top_confused_pct
RBF_SVM,cs,42,0.6471,0.5238,0.5789,0.4762,nl,0.3333
RBF_SVM,uk,51,0.8125,0.5098,0.6265,0.4902,nl,0.2745
RBF_SVM,nl,30,0.5088,0.9667,0.6667,0.0333,cs,0.0333
