id,assigned_topic,topic_label,top_topic_prob
Erb_1809,11,11_dove_nightingale_rooster_meadow,0.6581146
Erb_1811,12,12_horses_horse_ride_altar,0.2616439
Erb_1814,24,24_maiden_mistress_bride_beauty,0.3076134
Erb_1815,7,7_wine_guests_walls_drank,0.1777528
Erb_1816,12,12_horses_horse_ride_altar,0.500273
Erb_1817,12,12_horses_horse_ride_altar,0.54531
Erb_1818,25,25_road_cross_path_family,0.2096295
Erb_1819,0,0_wedding_bride_marriage_joyful,1.0
Erb_1820,24,24_maiden_mistress_bride_beauty,1.0
Erb_1821,24,24_maiden_mistress_bride_beauty,0.16868398
Erb_1823,13,13_wreath_bride_bridesmaids_cap,0.4325289
Erb_1824,14,14_inside_room_stove_smoke,0.26132187
Erb_1827,12,12_horses_horse_ride_altar,0.57999307
Erb_1828,30,30_mother law_daughter law_sister law_son law,0.31262365
Erb_1829,9,9_altar_servant_maiden_dearest,0.37390083
Erb_1831,13,13_wreath_bride_bridesmaids_cap,0.5063013
Erb_1833,31,31_rooster_crows_pillow_grandmother,0.7473746
Erb_1834,13,13_wreath_bride_bridesmaids_cap,0.2689083
Erb_1836,9,9_altar_servant_maiden_dearest,0.31456923
Erb_1838,22,22_braid_hair_blooming_tears,0.47385192
Erb_1839,25,25_road_cross_path_family,0.39423442
Erb_1840,11,11_dove_nightingale_rooster_meadow,0.2996061
Erb_1843,23,23_flowers bloom_flowers_blossoms_flower,1.0
Erb_1844,15,15_dear daughter_healthy_cheerful_joyful,0.2491346
Erb_1848,31,31_rooster_crows_pillow_grandmother,1.0
Erb_1858,24,24_maiden_mistress_bride_beauty,0.37976104
Erb_1860,15,15_dear daughter_healthy_cheerful_joyful,0.65489334
Erb_1861,9,9_altar_servant_maiden_dearest,0.1950141
Erb_1864,15,15_dear daughter_healthy_cheerful_joyful,0.6212434
Erb_1865,12,12_horses_horse_ride_altar,0.503665
Erb_1866,9,9_altar_servant_maiden_dearest,0.2468776
Erb_1867,9,9_altar_servant_maiden_dearest,0.56473553
Erb_1868,15,15_dear daughter_healthy_cheerful_joyful,0.23712438
Erb_1872,0,0_wedding_bride_marriage_joyful,0.5769407
Erb_1873,15,15_dear daughter_healthy_cheerful_joyful,0.2937439
Erb_1874,24,24_maiden_mistress_bride_beauty,0.4197672
Erb_1875,16,16_bring_little_land_coming,0.639051
Erb_1876,25,25_road_cross_path_family,0.49842232
Erb_1877,13,13_wreath_bride_bridesmaids_cap,0.26775175
Erb_1878,21,21_watermelon_rice_serve rice_husband house,0.2421815
Erb_1879,9,9_altar_servant_maiden_dearest,0.5578235
Erb_1882,9,9_altar_servant_maiden_dearest,0.60786194
Erb_1883,9,9_altar_servant_maiden_dearest,0.286827
Erb_1884,15,15_dear daughter_healthy_cheerful_joyful,0.1897125
Erb_1887,9,9_altar_servant_maiden_dearest,0.3457271
Erb_1890,9,9_altar_servant_maiden_dearest,0.59730345
Erb_1893,12,12_horses_horse_ride_altar,0.43730608
Erb_1894,13,13_wreath_bride_bridesmaids_cap,0.3066005
Erb_1895,0,0_wedding_bride_marriage_joyful,0.35797963
