id,assigned_topic,topic_label,top_topic_prob
Erb_1809,0,0_fate_weaving_wind_song,0.0
Erb_1811,29,29_bridesmaid_bridesmaids_bid farewell_little kiss,1.0
Erb_1814,27,27_parting_maiden_fair maiden_wreath,1.0
Erb_1815,35,35_honzíček_monastery_maidens young_set beloved,0.68484575
Erb_1816,0,0_fate_weaving_wind_song,0.0
Erb_1817,0,0_fate_weaving_wind_song,0.0
Erb_1818,0,0_fate_weaving_wind_song,0.0
Erb_1819,0,0_fate_weaving_wind_song,0.0
Erb_1820,0,0_fate_weaving_wind_song,0.0
Erb_1821,26,26_love sorrow_married dear_god dear_great sorrow,0.5363182
Erb_1823,0,0_fate_weaving_wind_song,0.0
Erb_1824,0,0_fate_weaving_wind_song,0.0
Erb_1827,0,0_fate_weaving_wind_song,0.0
Erb_1828,0,0_fate_weaving_wind_song,0.0
Erb_1829,0,0_fate_weaving_wind_song,0.0
Erb_1831,26,26_love sorrow_married dear_god dear_great sorrow,1.0
Erb_1833,35,35_honzíček_monastery_maidens young_set beloved,1.0
Erb_1834,26,26_love sorrow_married dear_god dear_great sorrow,0.8639653
Erb_1836,35,35_honzíček_monastery_maidens young_set beloved,1.0
Erb_1838,0,0_fate_weaving_wind_song,0.0
Erb_1839,0,0_fate_weaving_wind_song,0.0
Erb_1840,29,29_bridesmaid_bridesmaids_bid farewell_little kiss,0.60138893
Erb_1843,0,0_fate_weaving_wind_song,0.0
Erb_1844,0,0_fate_weaving_wind_song,0.0
Erb_1848,27,27_parting_maiden_fair maiden_wreath,1.0
Erb_1858,0,0_fate_weaving_wind_song,0.0
Erb_1860,29,29_bridesmaid_bridesmaids_bid farewell_little kiss,1.0
Erb_1861,27,27_parting_maiden_fair maiden_wreath,0.88605624
Erb_1864,0,0_fate_weaving_wind_song,0.0
Erb_1865,34,34_maids_husband home_husband_heaven,0.51046485
Erb_1866,34,34_maids_husband home_husband_heaven,1.0
Erb_1867,0,0_fate_weaving_wind_song,0.0
Erb_1868,0,0_fate_weaving_wind_song,0.0
Erb_1872,0,0_fate_weaving_wind_song,0.0
Erb_1873,0,0_fate_weaving_wind_song,0.0
Erb_1874,0,0_fate_weaving_wind_song,0.0
Erb_1875,26,26_love sorrow_married dear_god dear_great sorrow,0.5126125
Erb_1876,0,0_fate_weaving_wind_song,0.0
Erb_1877,35,35_honzíček_monastery_maidens young_set beloved,1.0
Erb_1878,0,0_fate_weaving_wind_song,0.0
Erb_1879,26,26_love sorrow_married dear_god dear_great sorrow,0.42307442
Erb_1882,27,27_parting_maiden_fair maiden_wreath,1.0
Erb_1883,29,29_bridesmaid_bridesmaids_bid farewell_little kiss,1.0
Erb_1884,0,0_fate_weaving_wind_song,0.0
Erb_1887,0,0_fate_weaving_wind_song,0.0
Erb_1890,0,0_fate_weaving_wind_song,0.0
Erb_1893,34,34_maids_husband home_husband_heaven,1.0
Erb_1894,27,27_parting_maiden_fair maiden_wreath,1.0
Erb_1895,26,26_love sorrow_married dear_god dear_great sorrow,0.519377
Erb_1896,0,0_fate_weaving_wind_song,0.0
Erb_1897,15,15_bridegroom_altar_bridesmaids_maid,1.0
Erb_1898,26,26_love sorrow_married dear_god dear_great sorrow,0.74695945
Erb_1905,0,0_fate_weaving_wind_song,0.0
Erb_1907,26,26_love sorrow_married dear_god dear_great sorrow,1.0
Erb_1909,0,0_fate_weaving_wind_song,0.0
Erb_1910,27,27_parting_maiden_fair maiden_wreath,0.5240173
Erb_1915,27,27_parting_maiden_fair maiden_wreath,0.77472204
Erb_1917,0,0_fate_weaving_wind_song,0.0
Erb_1918,29,29_bridesmaid_bridesmaids_bid farewell_little kiss,0.3286767
Erb_1924,0,0_fate_weaving_wind_song,0.0
Erb_1928,29,29_bridesmaid_bridesmaids_bid farewell_little kiss,1.0
Erb_1929,26,26_love sorrow_married dear_god dear_great sorrow,1.0
Erb_1930,35,35_honzíček_monastery_maidens young_set beloved,0.9128095
Erb_1931,0,0_fate_weaving_wind_song,0.0
Erb_1932,26,26_love sorrow_married dear_god dear_great sorrow,0.9222607
Erb_1934,26,26_love sorrow_married dear_god dear_great sorrow,1.0
Erb_1940,0,0_fate_weaving_wind_song,0.0
Erb_1942,0,0_fate_weaving_wind_song,0.0
Erb_1943,34,34_maids_husband home_husband_heaven,1.0
Erb_1944,0,0_fate_weaving_wind_song,0.0
Erb_1945,0,0_fate_weaving_wind_song,0.0
Erb_1946,34,34_maids_husband home_husband_heaven,1.0
Erb_1948,26,26_love sorrow_married dear_god dear_great sorrow,0.6579781
Erb_1950,0,0_fate_weaving_wind_song,0.0
Erb_1951,0,0_fate_weaving_wind_song,0.0
Erb_1952,29,29_bridesmaid_bridesmaids_bid farewell_little kiss,0.62550414
Erb_1955,29,29_bridesmaid_bridesmaids_bid farewell_little kiss,1.0
Erb_1957,29,29_bridesmaid_bridesmaids_bid farewell_little kiss,0.67776865
Erb_1958,29,29_bridesmaid_bridesmaids_bid farewell_little kiss,1.0
Erb_1959,26,26_love sorrow_married dear_god dear_great sorrow,0.61974806
Erb_1967,34,34_maids_husband home_husband_heaven,0.5958143
Erb_1968,34,34_maids_husband home_husband_heaven,1.0
Erb_1969,27,27_parting_maiden_fair maiden_wreath,0.47680107
Erb_1970,27,27_parting_maiden_fair maiden_wreath,0.7475584
Erb_1972,34,34_maids_husband home_husband_heaven,1.0
Erb_1973,0,0_fate_weaving_wind_song,0.0
Erb_1974,18,18_lullaby lullaby_lullaby_lullaby baby_sleeps lullaby,1.0
Erb_1978,0,0_fate_weaving_wind_song,0.0
