id,assigned_topic,topic_label,top_topic_prob
Pod_1456,9,9_vodka_wine_drink_bring,0.36735654
Pod_1457,14,14_dance_apron_young girl_beautifully,0.37673157
Pod_1458,8,8_heaven_dear mother_family_father mother,0.32067764
Pod_1459,18,18_family_wealth_coming_rich,0.5028486
Pod_1460,13,13_dove_flowers_meadow_beloved,0.3385593
Pod_1461,8,8_heaven_dear mother_family_father mother,1.0
Pod_1462,17,17_braid_hair_tears_mother,0.2779079
Pod_1463,8,8_heaven_dear mother_family_father mother,0.54708123
Pod_1464,17,17_braid_hair_tears_mother,0.21423519
Pod_1465,10,10_church_servant_maiden_dearest,0.25214776
Pod_1466,10,10_church_servant_maiden_dearest,0.2512995
Pod_1467,19,19_road_cross_path_family,0.3481105
Pod_1468,8,8_heaven_dear mother_family_father mother,0.51615053
Pod_1470,6,6_wreath_flower_tear_bride,0.2561516
Pod_1471,13,13_dove_flowers_meadow_beloved,0.35488397
Pod_1472,8,8_heaven_dear mother_family_father mother,1.0
Pod_1473,17,17_braid_hair_tears_mother,0.27400056
Pod_1474,10,10_church_servant_maiden_dearest,0.24729727
Pod_1475,8,8_heaven_dear mother_family_father mother,0.26392123
Pod_1476,8,8_heaven_dear mother_family_father mother,0.27231184
Pod_1477,9,9_vodka_wine_drink_bring,0.12876141
Pod_1478,8,8_heaven_dear mother_family_father mother,0.36618078
Pod_1479,8,8_heaven_dear mother_family_father mother,0.38288227
Pod_1480,13,13_dove_flowers_meadow_beloved,0.16173497
Pod_1481,8,8_heaven_dear mother_family_father mother,0.64080065
Pod_1482,18,18_family_wealth_coming_rich,0.54978436
Pod_1483,18,18_family_wealth_coming_rich,0.26286957
Pod_1484,18,18_family_wealth_coming_rich,0.4175411
Pod_1485,6,6_wreath_flower_tear_bride,0.2643717
Pod_1486,18,18_family_wealth_coming_rich,0.26999676
Pod_1487,6,6_wreath_flower_tear_bride,0.3563442
Pod_1488,10,10_church_servant_maiden_dearest,0.29085684
Pod_1489,8,8_heaven_dear mother_family_father mother,0.48053846
Pod_1490,19,19_road_cross_path_family,0.24221113
Pod_1491,6,6_wreath_flower_tear_bride,0.6500729
Pod_1492,6,6_wreath_flower_tear_bride,0.65016764
Pod_1493,6,6_wreath_flower_tear_bride,0.88559544
Pod_1494,3,3_bread_bride_guests_wedding,0.808485
Pod_1495,3,3_bread_bride_guests_wedding,0.808485
Pod_1496,3,3_bread_bride_guests_wedding,0.7282117
Pod_1497,3,3_bread_bride_guests_wedding,0.8100152
Pod_1498,8,8_heaven_dear mother_family_father mother,1.0
Pod_1499,8,8_heaven_dear mother_family_father mother,0.6912939
Pod_1500,3,3_bread_bride_guests_wedding,0.3958771
Pod_1501,3,3_bread_bride_guests_wedding,0.8391378
Pod_1503,6,6_wreath_flower_tear_bride,0.53493905
Pod_1504,3,3_bread_bride_guests_wedding,0.75894004
Pod_1505,3,3_bread_bride_guests_wedding,1.0
Pod_1506,3,3_bread_bride_guests_wedding,0.8004175
Pod_1507,12,12_rice_husband_cousin_family,0.37119743
Pod_1508,19,19_road_cross_path_family,0.18318962
Pod_1509,19,19_road_cross_path_family,0.2399089
Pod_1510,10,10_church_servant_maiden_dearest,0.29381433
Pod_1511,3,3_bread_bride_guests_wedding,0.20912787
Pod_1512,0,0_rice_mother law_household_wash,0.0
Pod_1513,0,0_rice_mother law_household_wash,0.0
Pod_1514,0,0_rice_mother law_household_wash,0.0
Pod_1515,18,18_family_wealth_coming_rich,0.3542679
Pod_1516,17,17_braid_hair_tears_mother,0.43944535
Pod_1517,8,8_heaven_dear mother_family_father mother,0.51967925
Pod_1518,17,17_braid_hair_tears_mother,0.6374276
Pod_1519,17,17_braid_hair_tears_mother,0.66978943
Pod_1520,17,17_braid_hair_tears_mother,0.35034698
Pod_1521,17,17_braid_hair_tears_mother,0.31737742
Pod_1522,5,5_brother brother_sister_meal_cousin,0.26115415
Pod_1523,17,17_braid_hair_tears_mother,0.665456
Pod_1524,17,17_braid_hair_tears_mother,0.7924838
Pod_1525,19,19_road_cross_path_family,0.5479408
Pod_1526,13,13_dove_flowers_meadow_beloved,0.19866309
Pod_1527,6,6_wreath_flower_tear_bride,0.51481265
Pod_1528,19,19_road_cross_path_family,0.35494524
Pod_1529,10,10_church_servant_maiden_dearest,0.2516575
Pod_1530,8,8_heaven_dear mother_family_father mother,0.22451858
Pod_1531,1,1_wedding_bride_getting married_groom,0.35427713
Pod_1532,6,6_wreath_flower_tear_bride,0.31537443
